rank,lemma,zipf_freq,evidence,in_workbook
4298,implore,2.840,verbnet+brown+wn-primary,yes
4299,impound,2.470,verbnet+wn-primary,yes
4300,irrigate,2.580,wn-primary,no
4301,mountaineer,2.760,wn-primary,no
4302,overdo,2.840,brown+wn-primary,no
4303,quiver,2.840,verbnet+brown+wn-primary,yes
4304,reminisce,2.840,brown+wn-primary,no
4305,rile,2.490,verbnet+wn-primary,yes
4306,spool,2.840,verbnet+wn-primary,yes
4307,spurt,2.840,verbnet+wn-primary,yes
4308,sputter,2.220,verbnet+wn-primary,yes
4309,stencil,2.840,verbnet+wn-primary,yes
4310,substantiate,2.830,brown+wn-primary,no
4311,teethe,1.010,verbnet+wn-primary,yes
4312,uproot,2.630,verbnet+wn-primary,yes
4313,absolve,2.830,verbnet+wn-primary,no
4314,bebop,2.830,wn-primary,no
4315,confound,2.650,verbnet+brown+wn-primary,yes
4316,crescendo,2.830,wn-primary,no
4317,disobey,2.830,brown+wn-primary,no
4318,diverge,2.830,verbnet+wn-primary,yes
4319,foal,2.830,verbnet+wn-primary,yes
4320,foreclose,2.510,wn-primary,no
4321,gab,2.830,verbnet+wn-primary,yes
4322,gobble,2.830,verbnet+brown+wn-primary,yes
4323,grout,2.830,wn-primary,no
4324,harpoon,2.830,wn-primary,no
4325,incubate,2.460,wn-primary,no
4326,overestimate,2.830,verbnet+wn-primary,yes
4327,pout,2.830,verbnet+wn-primary,yes
4328,privatize,2.550,verbnet+wn-primary,yes
4329,rephrase,2.830,wn-primary,no
4330,retrofit,2.830,wn-primary,no
4331,roleplay,2.820,wn-primary,no
4332,sleet,2.830,verbnet+wn-primary,yes
4333,squeal,2.830,verbnet+brown+wn-primary,yes
4334,squish,2.830,verbnet+wn-primary,yes
4335,summarise,2.600,wn-primary,no
4336,swab,2.830,verbnet+wn-primary,yes
4337,tattered,2.830,brown,no
4338,tinge,2.830,verbnet+wn-primary,yes
4339,wane,2.830,verbnet+wn-primary,yes
4340,whittle,2.830,verbnet+wn-primary,yes
4341,abet,2.410,verbnet+brown+wn-primary,no
4342,extort,2.820,verbnet+wn-primary,yes
4343,falter,2.820,verbnet+brown+wn-primary,yes
4344,fantasize,2.820,wn-primary,no
4345,fissure,2.820,verbnet,yes
4346,halter,2.820,verbnet+wn-primary,yes
4347,outgrow,2.670,brown+wn-primary,no
4348,politicize,2.240,wn-primary,no
4349,reconstitute,2.370,verbnet+wn-primary,yes
4350,reincarnate,2.240,wn-primary,no
4351,serrate,1.820,wn-primary,no
4352,shunt,2.820,verbnet+wn-primary,yes
4353,supercharge,2.360,wn-primary,no
4354,theorize,2.540,verbnet+wn-primary,yes
4355,yip,2.820,verbnet+wn-primary,yes
4356,zigzag,2.820,verbnet+brown,yes
4357,aah,2.810,wn-primary,no
4358,arbitrage,2.810,wn-primary,no
4359,burp,2.810,verbnet+wn-primary,yes
4360,centrifuge,2.810,brown+wn-primary,no
4361,cocker,2.810,wn-primary,no
4362,dampen,2.810,verbnet+brown+wn-primary,yes
4363,encroach,2.490,brown+wn-primary,no
4364,excommunicate,2.170,verbnet+brown+wn-primary,yes
4365,girdle,2.810,wn-primary,no
4366,glut,2.810,wn-primary,no
4367,gripe,2.810,verbnet+wn-primary,yes
4368,hark,2.810,brown+wn-primary,no
4369,interweave,1.900,verbnet+brown+wn-primary,yes
4370,intrude,2.810,verbnet+brown+wn-primary,yes
4371,jumble,2.810,verbnet+brown+wn-primary,no
4372,maim,2.640,verbnet+wn-primary,yes
4373,mire,2.740,wn-primary,no
4374,monetize,2.810,wn-primary,no
4375,outlast,2.810,wn-primary,no
4376,predispose,2.280,verbnet+wn-primary,no
4377,reek,2.760,verbnet+brown+wn-primary,yes
4378,reshuffle,2.810,wn-primary,no
4379,salve,2.810,verbnet+wn-primary,yes
4380,smudge,2.810,verbnet+wn-primary,yes
4381,speckle,2.230,verbnet+wn-primary,yes
4382,subsidise,2.360,wn-primary,no
4383,supplant,2.560,verbnet+brown+wn-primary,yes
4384,surfboard,2.810,wn-primary,no
4385,terrorize,2.790,verbnet+brown+wn-primary,yes
4386,toenail,2.590,wn-primary,no
4387,urinate,2.810,verbnet+wn-primary,yes
4388,whitewash,2.810,verbnet+wn-primary,yes
4389,biff,2.800,verbnet+wn-primary,yes
4390,clamor,2.620,brown+wn-primary,no
4391,cobble,2.720,wn-primary,no
4392,creak,2.520,verbnet+brown+wn-primary,yes
4393,crick,2.800,wn-primary,no
4394,destabilize,2.800,verbnet+wn-primary,yes
4395,enumerate,2.400,wn-primary,no
4396,extradite,2.590,verbnet+wn-primary,yes
4397,filet,2.800,wn-primary,no
4398,geyser,2.800,wn-primary,no
4399,gimp,2.800,wn-primary,no
4400,hypnotize,2.540,verbnet+wn-primary,yes
4401,malnourish,0.000,wn-primary,no
4402,outdo,2.720,verbnet+brown+wn-primary,yes
4403,outplay,2.070,wn-primary,no
4404,palisade,2.510,wn-primary,no
4405,peeve,2.800,verbnet+wn-primary,yes
4406,postulate,2.600,brown+wn-primary,no
4407,reassess,2.800,wn-primary,no
4408,squint,2.800,verbnet+brown+wn-primary,yes
4409,throng,2.800,verbnet+wn-primary,yes
4410,wallow,2.800,verbnet+brown+wn-primary,yes
4411,bushel,2.790,wn-primary,no
4412,buss,2.830,wn-primary,no
4413,chloroform,2.790,wn-primary,no
4414,collude,2.490,verbnet+wn-primary,no
4415,concoct,2.430,verbnet+wn-primary,yes
4416,dislodge,2.790,verbnet+brown+wn-primary,yes
4417,dismember,2.380,wn-primary,no
4418,engross,1.800,verbnet+wn-primary,yes
4419,entwine,1.910,verbnet+wn-primary,no
4420,familiarize,2.790,wn-primary,no
4421,forebode,1.120,verbnet+wn-primary,yes
4422,jib,2.790,wn-primary,no
4423,lurch,2.790,verbnet+brown+wn-primary,yes
4424,minstrel,2.790,wn-primary,no
4425,outcrop,2.760,wn-primary,no
4426,overhang,2.790,verbnet+wn-primary,yes
4427,pare,2.790,verbnet+wn-primary,yes
4428,prefabricate,0.000,wn-primary,no
4429,prioritise,2.790,wn-primary,no
4430,raze,2.520,verbnet+wn-primary,yes
4431,repatriate,2.400,wn-primary,no
4432,scab,2.790,wn-primary,no
4433,scoot,2.790,verbnet+brown+wn-primary,yes
4434,scuffle,2.790,verbnet+wn-primary,yes
4435,secede,2.790,brown+wn-primary,no
4436,seep,2.790,verbnet+brown+wn-primary,yes
4437,skittle,2.050,wn-primary,no
4438,surmount,2.210,verbnet+brown+wn-primary,yes
4439,unmask,2.480,wn-primary,no
4440,waver,2.750,verbnet+wn-primary,yes
4441,zag,2.790,verbnet,yes
4442,appraise,2.540,verbnet+brown+wn-primary,yes
4443,bewitch,2.010,verbnet+brown+wn-primary,yes
4444,bridle,2.780,verbnet+wn-primary,yes
4445,dally,2.780,verbnet+wn-primary,no
4446,embattle,0.000,wn-primary,no
4447,enamor,0.000,wn-primary,no
4448,enthral,1.600,wn-primary,no
4449,fireproof,2.780,wn-primary,no
4450,flounder,2.780,brown+wn-primary,no
4451,impale,2.220,verbnet+brown+wn-primary,yes
4452,mambo,2.780,wn-primary,no
4453,marinate,2.590,verbnet+wn-primary,yes
4454,oscillate,2.420,verbnet+wn-primary,yes
4455,patronize,2.720,verbnet+brown+wn-primary,yes
4456,pauper,2.780,verbnet,yes
4457,reciprocate,2.780,verbnet+wn-primary,yes
4458,restock,2.780,wn-primary,no
4459,savour,2.780,wn-primary,no
4460,scoff,2.780,verbnet+brown+wn-primary,yes
4461,scythe,2.780,wn-primary,no
4462,sedate,2.760,wn-primary,no
4463,squirm,2.780,verbnet+brown+wn-primary,yes
4464,sunbathe,2.240,verbnet+wn-primary,yes
4465,usurp,2.700,wn-primary,no
4466,wham,2.780,verbnet+wn-primary,yes
4467,writhe,2.240,verbnet+brown+wn-primary,yes
4468,zing,2.780,verbnet,yes
4469,collate,2.420,verbnet+wn-primary,no
4470,conjoin,1.550,verbnet+brown+wn-primary,no
4471,deject,1.110,verbnet+wn-primary,yes
4472,deprecate,1.880,verbnet+wn-primary,yes
4473,deride,2.400,verbnet+wn-primary,yes
4474,dimple,2.720,wn-primary,no
4475,insinuate,2.590,verbnet+brown+wn-primary,yes
4476,ionize,1.920,verbnet+brown+wn-primary,yes
4477,misjudge,2.190,wn-primary,no
4478,patter,2.770,verbnet+wn-primary,yes
4479,placate,2.770,verbnet+wn-primary,yes
4480,posit,2.760,verbnet+wn-primary,yes
4481,radicalize,2.090,wn-primary,no
4482,redistribute,2.770,wn-primary,no
4483,rejuvenate,2.670,verbnet+wn-primary,yes
4484,sojourn,2.770,verbnet+wn-primary,no
4485,splatter,2.770,verbnet+wn-primary,yes
4486,straddle,2.770,verbnet+brown+wn-primary,yes
4487,unchain,1.830,verbnet+wn-primary,yes
4488,accentuate,2.760,brown+wn-primary,no
4489,baptise,1.920,wn-primary,no
4490,bate,2.760,wn-primary,no
4491,bawl,2.320,verbnet+brown+wn-primary,yes
4492,capsize,2.330,verbnet+wn-primary,yes
4493,devalue,2.650,verbnet+wn-primary,yes
4494,digress,2.760,wn-primary,no
4495,empathize,2.760,verbnet+wn-primary,no
4496,fester,2.760,verbnet+wn-primary,yes
4497,foreshadow,2.390,wn-primary,no
4498,mottle,1.750,verbnet+brown+wn-primary,yes
4499,nationalize,2.290,verbnet+brown+wn-primary,yes
4500,offload,2.760,verbnet+wn-primary,yes
4501,pillage,2.760,brown+wn-primary,no
4502,reinstall,2.760,verbnet+wn-primary,yes
4503,rind,2.760,verbnet,yes
4504,ruck,2.760,wn-primary,no
4505,scribble,2.730,verbnet+wn-primary,yes
4506,stratify,1.780,verbnet+brown+wn-primary,yes
4507,suckle,2.330,verbnet+wn-primary,yes
4508,attenuate,2.350,verbnet+wn-primary,yes
4509,billet,2.750,verbnet,yes
4510,bur,2.750,wn-primary,no
4511,chaff,2.750,wn-primary,no
4512,chaperone,2.750,verbnet+wn-primary,yes
4513,claret,2.750,wn-primary,no
4514,cloister,2.750,verbnet+wn-primary,yes
4515,constipate,1.070,verbnet+wn-primary,yes
4516,credential,2.750,verbnet,no
4517,crump,2.750,wn-primary,no
4518,disaffect,0.000,wn-primary,no
4519,dispossess,1.940,verbnet+wn-primary,yes
4520,domicile,2.750,wn-primary,no
4521,dumbfound,0.000,verbnet+wn-primary,yes
4522,encrust,1.120,verbnet+wn-primary,yes
4523,froth,2.750,verbnet+wn-primary,yes
4524,furlough,2.750,wn-primary,no
4525,gnaw,2.560,verbnet+brown+wn-primary,yes
4526,heft,2.750,verbnet+wn-primary,yes
4527,irk,2.380,verbnet+wn-primary,yes
4528,juxtapose,2.150,wn-primary,no
4529,legitimize,2.750,brown+wn-primary,no
4530,marginalise,1.650,wn-primary,no
4531,marinade,2.750,wn-primary,no
4532,outlive,2.720,brown+wn-primary,no
4533,prophesy,2.660,verbnet+brown+wn-primary,yes
4534,prowl,2.750,verbnet+brown+wn-primary,yes
4535,purr,2.750,verbnet+brown+wn-primary,yes
4536,quash,2.750,verbnet+wn-primary,no
4537,ransack,2.070,verbnet+brown+wn-primary,yes
4538,repose,2.750,verbnet+wn-primary,yes
4539,retrain,2.520,wn-primary,no
4540,ricochet,2.750,wn-primary,no
4541,shush,2.750,verbnet+wn-primary,yes
4542,smolder,2.010,verbnet+brown+wn-primary,yes
4543,snowmobile,2.750,wn-primary,no
4544,twirl,2.690,verbnet+brown+wn-primary,yes
4545,understudy,2.750,verbnet+wn-primary,yes
4546,unionize,2.460,verbnet+wn-primary,yes
4547,vermilion,2.750,wn-primary,no
4548,wean,2.720,verbnet+brown+wn-primary,no
4549,whoosh,2.750,verbnet+wn-primary,yes
4550,wrack,2.210,verbnet,yes
4551,wring,2.750,verbnet+brown+wn-primary,yes
4552,barf,2.740,verbnet+wn-primary,yes
4553,batten,2.740,wn-primary,no
4554,beseech,2.740,wn-primary,no
4555,castrate,2.330,verbnet+wn-primary,yes
4556,counterbalance,2.740,brown+wn-primary,no
4557,customise,2.440,wn-primary,no
4558,deface,2.320,wn-primary,no
4559,gerrymander,2.060,wn-primary,no
4560,lasso,2.740,verbnet+wn-primary,yes
4561,moisturize,2.510,verbnet+wn-primary,yes
4562,piggyback,2.740,wn-primary,no
4563,twit,2.740,wn-primary,no
4564,underperform,2.360,wn-primary,no
4565,arraign,1.770,brown+wn-primary,no
4566,beget,2.390,verbnet+brown+wn-primary,yes
4567,beleaguer,1.110,wn-primary,no
4568,catalyze,2.520,wn-primary,no
4569,categorise,2.280,wn-primary,no
4570,dabble,2.680,brown+wn-primary,no
4571,disembody,0.000,wn-primary,no
4572,emaciate,0.000,verbnet+wn-primary,yes
4573,emcee,2.730,verbnet+wn-primary,yes
4574,fatten,2.500,verbnet+brown+wn-primary,yes
4575,geld,2.100,wn-primary,no
4576,invigorate,2.320,verbnet+wn-primary,yes
4577,loiter,2.380,verbnet+wn-primary,no
4578,nettle,2.710,verbnet+wn-primary,yes
4579,opine,2.300,wn-primary,no
4580,pacify,2.730,verbnet+brown+wn-primary,yes
4581,peruse,2.730,verbnet+wn-primary,yes
4582,pleat,2.190,wn-primary,no
4583,rebuff,2.340,verbnet+brown+wn-primary,yes
4584,recuperate,2.730,wn-primary,no
4585,ripen,2.640,verbnet+brown+wn-primary,yes
4586,sandpaper,2.730,verbnet+wn-primary,yes
4587,trill,2.730,verbnet+wn-primary,yes
4588,untie,2.510,verbnet+brown+wn-primary,yes
4589,backtrack,2.720,wn-primary,no
4590,balk,2.720,verbnet+brown,no
4591,beckon,2.390,verbnet+brown+wn-primary,yes
4592,braise,2.010,verbnet+wn-primary,yes
4593,canter,2.720,verbnet+wn-primary,yes
4594,cantilever,2.720,wn-primary,no
4595,delineate,2.560,verbnet+brown+wn-primary,yes
4596,drivel,2.720,wn-primary,no
4597,effeminate,2.720,verbnet,yes
4598,hallucinate,2.360,verbnet+wn-primary,yes
4599,hypertrophy,2.720,wn-primary,no
4600,lactate,2.720,wn-primary,no
4601,lather,2.720,verbnet+brown+wn-primary,yes
4602,luge,2.720,wn-primary,no
4603,meld,2.720,verbnet+wn-primary,yes
4604,refocus,2.720,wn-primary,no
4605,renegotiate,2.720,verbnet+wn-primary,yes
4606,rive,2.440,verbnet+wn-primary,yes
4607,snarl,2.620,verbnet+brown+wn-primary,yes
4608,stigmatize,2.220,verbnet+wn-primary,yes
4609,tink,2.720,wn-primary,no
4610,typify,2.010,brown+wn-primary,no
4611,unblock,2.720,wn-primary,no
4612,vroom,2.720,verbnet+wn-primary,yes
4613,befall,2.710,verbnet+brown+wn-primary,yes
4614,blindside,2.540,wn-primary,no
4615,corkscrew,2.710,wn-primary,no
4616,dishonour,2.710,verbnet+wn-primary,yes
4617,gaggle,2.710,wn-primary,no
4618,gouge,2.710,verbnet+brown+wn-primary,yes
4619,hospitalise,0.000,wn-primary,no
4620,immortalize,2.060,verbnet+wn-primary,yes
4621,inlay,2.680,verbnet+wn-primary,yes
4622,jaundice,2.710,wn-primary,no
4623,microfilm,2.710,verbnet+wn-primary,yes
4624,nauseate,1.250,verbnet+wn-primary,yes
4625,pedicure,2.710,wn-primary,no
4626,placard,2.710,wn-primary,no
4627,procrastinate,2.710,verbnet+wn-primary,no
4628,ravel,2.710,wn-primary,no
4629,reestablish,2.710,wn-primary,no
4630,rekindle,2.710,verbnet+wn-primary,yes
4631,relent,2.520,brown+wn-primary,no
4632,reposition,2.710,wn-primary,no
4633,sanctify,2.370,wn-primary,no
4634,sympathise,2.710,wn-primary,no
4635,tantalize,1.770,verbnet+brown+wn-primary,yes
4636,venerate,2.280,verbnet+wn-primary,yes
4637,whimper,2.710,verbnet+wn-primary,yes
4638,winkle,2.710,verbnet+wn-primary,yes
4639,barbeque,2.700,verbnet,yes
4640,brandish,2.200,brown+wn-primary,no
4641,chuff,1.710,wn-primary,no
4642,cobblestone,2.700,wn-primary,no
4643,croquet,2.700,wn-primary,no
4644,crystallize,2.350,verbnet+brown+wn-primary,yes
4645,dragoon,2.650,verbnet+wn-primary,yes
4646,elucidate,2.700,verbnet+wn-primary,yes
4647,hibernate,2.700,verbnet+wn-primary,yes
4648,implode,2.700,wn-primary,no
4649,interrelate,1.670,verbnet+brown+wn-primary,no
4650,lop,2.700,verbnet+wn-primary,yes
4651,muff,2.700,wn-primary,no
4652,photocopy,2.700,verbnet+wn-primary,yes
4653,reactivate,2.630,wn-primary,no
4654,remaster,2.700,verbnet,yes
4655,repaint,2.610,verbnet+wn-primary,yes
4656,slouch,2.700,verbnet+wn-primary,yes
4657,sneer,2.700,verbnet+brown+wn-primary,yes
4658,splat,2.700,wn-primary,no
4659,stabilise,2.700,wn-primary,no
4660,vilify,2.440,verbnet+wn-primary,yes
4661,allay,2.690,wn-primary,no
4662,cackle,2.410,verbnet+brown+wn-primary,yes
4663,capitalise,2.690,wn-primary,no
4664,dateline,2.690,brown+wn-primary,no
4665,degas,2.690,verbnet+wn-primary,yes
4666,domineer,1.100,wn-primary,no
4667,emancipate,2.230,verbnet+brown+wn-primary,yes
4668,emblazon,1.330,verbnet+wn-primary,yes
4669,flabbergast,1.060,wn-primary,no
4670,inactivate,2.180,verbnet+wn-primary,yes
4671,jiggle,2.690,verbnet+wn-primary,yes
4672,malign,2.590,verbnet+wn-primary,yes
4673,misbehave,2.510,wn-primary,no
4674,nationalise,2.040,wn-primary,no
4675,ogle,2.690,verbnet+wn-primary,yes
4676,overeat,2.300,brown+wn-primary,no
4677,patronise,2.170,wn-primary,no
4678,permeate,2.630,brown+wn-primary,no
4679,perturb,1.900,verbnet+wn-primary,yes
4680,proliferate,2.690,verbnet+wn-primary,yes
4681,quibble,2.690,verbnet+wn-primary,yes
4682,ravish,2.200,verbnet+wn-primary,yes
4683,recollect,2.690,verbnet+wn-primary,yes
4684,requisition,2.690,wn-primary,no
4685,resettle,2.470,wn-primary,no
4686,retrace,2.690,wn-primary,no
4687,scuttle,2.690,verbnet+brown+wn-primary,yes
4688,spud,2.690,wn-primary,no
4689,subjugate,2.470,verbnet+wn-primary,no
4690,tassel,2.690,verbnet,yes
4691,unsay,1.510,wn-primary,no
4692,wiretap,2.690,wn-primary,no
4693,abate,2.680,verbnet+wn-primary,yes
4694,decrypt,2.680,wn-primary,no
4695,disassemble,2.580,verbnet+wn-primary,yes
4696,disembark,2.680,verbnet+wn-primary,yes
4697,fete,2.680,brown+wn-primary,no
4698,frolic,2.680,verbnet+wn-primary,yes
4699,gangrene,2.680,wn-primary,no
4700,jawbone,2.680,wn-primary,no
4701,militarize,1.840,verbnet+wn-primary,yes
4702,mobilise,2.620,wn-primary,no
4703,padlock,2.680,verbnet+wn-primary,yes
4704,plagiarize,2.100,verbnet+wn-primary,yes
4705,prostrate,2.680,wn-primary,no
4706,publicise,2.380,wn-primary,no
4707,redevelop,2.570,verbnet+wn-primary,yes
4708,skank,2.680,wn-primary,no
4709,snorkel,2.680,wn-primary,no
4710,anagram,2.670,wn-primary,no
4711,beeswax,2.670,wn-primary,no
4712,berate,2.440,verbnet+brown+wn-primary,yes
4713,bilge,2.670,wn-primary,no
4714,breaststroke,2.670,wn-primary,no
4715,buttress,2.670,verbnet+wn-primary,yes
4716,conga,2.670,verbnet+wn-primary,yes
4717,exhume,2.210,verbnet+wn-primary,yes
4718,expunge,2.270,verbnet+wn-primary,yes
4719,extrapolate,2.670,verbnet+brown+wn-primary,yes
4720,harmonize,2.670,verbnet+wn-primary,yes
4721,hew,2.610,verbnet+wn-primary,yes
4722,immobilize,2.350,wn-primary,no
4723,outsmart,2.670,verbnet+wn-primary,yes
4724,overcook,2.180,verbnet+wn-primary,yes
4725,quip,2.670,wn-primary,no
4726,refit,2.670,wn-primary,no
4727,restate,2.470,wn-primary,no
4728,skewer,2.670,verbnet+wn-primary,yes
4729,squall,2.670,verbnet+wn-primary,yes
4730,surmise,2.670,verbnet+brown+wn-primary,yes
4731,swindle,2.670,verbnet+wn-primary,yes
4732,swot,2.670,wn-primary,no
4733,tincture,2.670,wn-primary,no
4734,transact,2.670,brown+wn-primary,no
4735,urbanize,1.330,verbnet+brown+wn-primary,yes
4736,wench,2.670,wn-primary,no
4737,abdicate,2.660,verbnet+wn-primary,no
4738,accost,1.960,brown+wn-primary,no
4739,admonish,2.290,verbnet+brown+wn-primary,yes
4740,airbrush,2.660,wn-primary,no
4741,avow,1.670,verbnet+wn-primary,yes
4742,bide,2.660,wn-primary,no
4743,chastise,2.530,verbnet+wn-primary,yes
4744,clank,2.660,verbnet+wn-primary,yes
4745,counterweight,2.660,wn-primary,no
4746,decentralise,1.530,wn-primary,no
4747,disenchant,1.360,wn-primary,no
4748,excrete,2.300,wn-primary,no
4749,fib,2.660,wn-primary,no
4750,fossilize,1.420,verbnet+brown+wn-primary,yes
4751,industrialise,1.420,wn-primary,no
4752,ladle,2.660,verbnet+wn-primary,yes
4753,mosh,2.660,wn-primary,no
4754,redline,2.660,wn-primary,no
4755,sequester,2.540,verbnet+wn-primary,yes
4756,shirk,2.660,wn-primary,no
4757,sleepwalk,2.090,verbnet+wn-primary,yes
4758,spellbind,0.000,verbnet+wn-primary,yes
4759,spiel,2.660,wn-primary,no
4760,splint,2.660,wn-primary,no
4761,swank,2.660,wn-primary,no
4762,twill,2.660,wn-primary,no
4763,unseal,2.030,verbnet+wn-primary,yes
4764,wheelbarrow,2.660,wn-primary,no
4765,wrangle,2.600,verbnet+wn-primary,yes
4766,backstroke,2.650,wn-primary,no
4767,bobble,2.650,wn-primary,no
4768,caliper,2.650,wn-primary,no
4769,cinch,2.650,verbnet+wn-primary,yes
4770,clatter,2.650,verbnet+brown+wn-primary,yes
4771,defile,2.650,wn-primary,no
4772,feign,2.580,verbnet+wn-primary,no
4773,glint,2.650,verbnet+brown+wn-primary,yes
4774,gloat,2.620,verbnet+brown+wn-primary,yes
4775,goad,2.650,verbnet+brown+wn-primary,yes
4776,haggle,2.650,verbnet+brown+wn-primary,yes
4777,incinerate,2.330,verbnet+wn-primary,yes
4778,indent,2.440,wn-primary,no
4779,outclass,1.890,wn-primary,no
4780,revile,1.980,verbnet+wn-primary,yes
4781,shimmy,2.650,wn-primary,no
4782,shuck,2.370,verbnet+wn-primary,yes
4783,spurn,2.360,wn-primary,no
4784,stagnate,2.490,verbnet+wn-primary,yes
4785,subsume,1.970,wn-primary,no
4786,tinsel,2.650,verbnet+wn-primary,yes
4787,toughen,2.650,verbnet+wn-primary,yes
4788,trawl,2.650,verbnet+wn-primary,yes
4789,upholster,1.320,wn-primary,no
4790,vaporize,2.470,verbnet+wn-primary,yes
4791,abhor,2.640,verbnet+wn-primary,yes
4792,accurse,0.000,wn-primary,no
4793,commercialize,2.400,verbnet+wn-primary,yes
4794,conceptualize,2.590,wn-primary,no
4795,connive,1.640,wn-primary,no
4796,corrode,2.400,verbnet+wn-primary,yes
4797,decry,2.600,verbnet+brown+wn-primary,yes
4798,desecrate,2.300,verbnet+wn-primary,yes
4799,doze,2.640,verbnet+brown+wn-primary,yes
4800,enthuse,1.920,verbnet+wn-primary,yes
4801,extrude,1.980,verbnet+brown+wn-primary,yes
4802,generalise,2.230,wn-primary,no
4803,hitchhike,2.180,verbnet+wn-primary,yes
4804,hyphen,2.640,wn-primary,no
4805,inebriate,1.630,wn-primary,no
4806,mesmerise,1.590,wn-primary,no
4807,optimise,2.600,wn-primary,no
4808,outbid,2.640,verbnet+wn-primary,yes
4809,overreach,2.640,verbnet+brown+wn-primary,yes
4810,scruple,1.890,wn-primary,no
4811,sexualize,2.090,wn-primary,no
